reaction_name,reaction_count,reaction_users_count,message,user_id,channel
raised_hands,1,U03UVHCV6KB,Same here for g2,U03UUR571A5,all-week7
white_check_mark,1,U03UVHCV6KB,no it worked I was writing the command wrong,U03V6HMRPGQ,all-week7
white_check_mark,1,U03UVHCV6KB,Thank you <@U03UVHCV6KB>,U03V6HMRPGQ,all-week7
white_check_mark,1,U03UVHCV6KB,"You have to install kafka in the airflow container
Either by adding it as additional requirement
`_PIP_ADDITIONAL_REQUIREMENTS: ${_PIP_ADDITIONAL_REQUIREMENTS:- kafka-python}`
Or
docker exec to airflow container and install it manually",U03UUR571A5,all-week7
raised_hands,1,U03UUR571A5,<@U03UUR571A5> thanks,U03UH397319,all-week7
pray,1,U03UJN29Y4C,Then copy and modify the code that's been provided ,U03U1FNPEUX,all-week7
raised_hands,1,U03UVHCV6KB,<@U03UD68RQH3> if you have changed the permission of the .ssh folder and your config file this should work. But if its not working then it might mean that your public key is not updated. Will check and get back to you.,U03U9DB7REG,all-week7
white_check_mark,1,U03UVHCV6KB,"Alright, let me get back to you on that.",U03U9DB7REG,all-week7
heavy_check_mark,1,U03U9DB7REG,"If there is no issue with the one you're using now, then no need to generate a new one.. That error means they did not grant permission",U03UH397319,all-week7
white_check_mark,1,U03UG32J3PC,just to start the docker service,U03UUR571A5,all-week7
white_check_mark,1,U03UVHCV6KB,Okay. Let me check from our side.,U03U9DB7REG,all-week7
pray,1,U03UH397319,sure!,U03TEPYRM2P,all-week7
eyes,1,U03UVHCV6KB,change write permission to the logs folder mayb,U03U1FNPEUX,all-week7
eyes,1,U03UVHCV6KB,"the process doesnt have a write right to the logs folder, according to the error",U03U1FNPEUX,all-week7
+1,1,U03U9DB7REG,worked thnx,U03UHB8CXDY,all-week10
raised_hands::skin-tone-4,1,U03UG4Q7V42,at your service Sir,U03TEPYRM2P,all-week10
raised_hands::skin-tone-3,1,U03U9EJR362,at your service Sir,U03TEPYRM2P,all-week10
pray,1,U03V6HMRPGQ,I can send you the code and you can push that,U03UG32J3PC,adludios-challange
+1,1,U03UJKJGRAQ,I scrapped the start frames. You can use those images for feature extraction,U03UG32J3PC,adludios-challange
white_check_mark,1,U03UG32J3PC,I will be working with you and Natneal to solve,U03V6HMRPGQ,adludios-challange
white_check_mark,1,U03UG32J3PC,"i do need help, as what i am doing arent related, can u work on task  number 8 i will work on 5",U03U1GHT39V,adludios-challange
white_check_mark,1,U03UG32J3PC,I am on it.,U03UJKJGRAQ,adludios-challange
white_check_mark,1,U03UG32J3PC,Fixed! <@U03UG32J3PC> :relieved:,U03V5Q9N516,adludios-challange
white_check_mark,1,U03UG32J3PC,"<!here> please use this command to activate our environment.
source /home/gedion_abebe/week11_env/bin/activate",U03UUP56MDF,adludios-challange
white_check_mark,1,U03UG32J3PC,"I would suggest we meet after the next tutorial, maybe at 11:20 am UTC...

But the tutorial might go longer, so next option is after 3:00 pm UTC.",U03UJKJGRAQ,adludios-challange
+1,1,U03U1GHT39V,Try it now.,U03UKL27B0R,adludios-challange
+1,1,U03UJKJGRAQ,Go over here /home/haylemicheal_mekonnen/data,U03UG32J3PC,adludios-challange
raised_hands,1,U03U1GHT39V,lastly i can access it.,U03V5Q9N516,adludios-challange
raised_hands,1,U03UG32J3PC,<@U03UG32J3PC> thank you for your continuous support,U03V6HMRPGQ,adludios-challange
pray,1,U03V6HMRPGQ,God be with you and your mom,U03UG32J3PC,adludios-challange
white_check_mark,1,U03V6HMRPGQ,"```/home/henok_desalegn/data/Challenge_Data/Assets```
",U03UUP56MDF,adludios-challange
heart,1,U03V6HMRPGQ,"No need to apologize, your mom health comes before work. ربنا يكتب ليها العافية ان شاء الله",U03UJKJGRAQ,adludios-challange
white_check_mark,1,U03V6HMRPGQ,"I second Mohammed question, can we have a little discussion about the results?",U03UJKJGRAQ,adludios-challange
pray,1,U03UJKJGRAQ,"Thank you <@U03UJKJGRAQ>, Ameen.
اللهم امين ربنا يحفظ امهتنا",U03V6HMRPGQ,adludios-challange
white_check_mark,1,U03V6HMRPGQ,Nice. I will make that,U03UG32J3PC,adludios-challange
+1,1,U03V6HMRPGQ,I modified the design diagram a little bit,U03UG32J3PC,adludios-challange
white_check_mark,1,U03UG32J3PC,"I want everyone to state the challenges he/she faced clearly, and to make it look as difficult as it could, then to cure their disappointment with a solution we did to overcome it. By that, the listener will be impressed with the result. and would notice the amount of effort and mentality we put on the problem solving",U03V6HMRPGQ,adludios-challange
white_check_mark,1,U03V6HMRPGQ,I agree with that,U03UG32J3PC,adludios-challange
white_check_mark,1,U03UG32J3PC,Oh great :+1:,U03V5Q9N516,adludios-challange
alien,1,U03V6HMRPGQ,So we will all present?,U03UJKJGRAQ,adludios-challange
+1,1,U03V5Q9N516,"Okay, I am making the slides like that. Thanks!",U03UG32J3PC,adludios-challange
+1,1,U03UJKJGRAQ,Then share and let we add sth if someone want some modification on his/her portion,U03V5Q9N516,adludios-challange
white_check_mark,1,U03V6HMRPGQ,"<!here> hello everyone, let us use the Google Doc link below to summarize what each of us are working on so we can compile it for our reports.
<https://docs.google.com/document/d/1mx3JdRR55PCap6XXWDRfmMqtcRn3vz8lZuElbAASvsY/edit?usp=sharing>",U03UUP56MDF,adludios-challange
white_check_mark,1,U03U1GHT39V,"1+4 --&gt; <@U03V6HMRPGQ>
2+3 --&gt; <@U03V5Q9N516>
6+7 --&gt; <@U03UJKJGRAQ>
5+8--&gt; <@U03U1GHT39V>",U03V6HMRPGQ,adludios-challange
pray,1,U03UG32J3PC,I hope you get better <@U03UG32J3PC>,U03V6HMRPGQ,adludios-challange
pray,1,U03UG32J3PC,wishing u a speedy recovery,U03U1GHT39V,adludios-challange
raised_hands,1,U03UG32J3PC,perfectoo <@U03UG32J3PC> one blocker down let me do the other 100000,U03V6HMRPGQ,adludios-challange
rolling_on_the_floor_laughing,1,U03UG32J3PC,perfectoo <@U03UG32J3PC> one blocker down let me do the other 100000,U03V6HMRPGQ,adludios-challange
raised_hands,1,U03UG32J3PC,appreciate it,U03V6HMRPGQ,adludios-challange
grin,1,U03UG32J3PC,also dying,U03V6HMRPGQ,adludios-challange
+1,1,U03UJKJGRAQ,,U03V6HMRPGQ,adludios-challange
rolling_on_the_floor_laughing,1,U03UG32J3PC,magic,U03V6HMRPGQ,adludios-challange
+1,1,U03UJKJGRAQ,"I don't think so. In the Gokada project Yabbal said, It is okay to use 5 head rows. So I think sample is okay",U03UG32J3PC,adludios-challange
fire,1,U03V6HMRPGQ,"Some one from Aduludio ""Well, they said group 1 and group 3 was the best""",U03UG32J3PC,adludios-challange
clap,1,U03UUP56MDF,"Some one from Aduludio ""Well, they said group 1 and group 3 was the best""",U03UG32J3PC,adludios-challange
clap,1,U03V6HMRPGQ,Congrats Guys :clap:,U03UG32J3PC,adludios-challange
white_check_mark,1,U03UG32J3PC,let us keep the effort as high as possible,U03V6HMRPGQ,adludios-challange
white_check_mark,1,U03UG32J3PC,"They are in the same dir,

`/home/emtinan_salaheldin/extracted_features`",U03UJKJGRAQ,adludios-challange
clap,1,U03V6HMRPGQ,the updated flow diagram,U03UJKJGRAQ,adludios-challange
+1,1,U03UJKJGRAQ,Change the S3 bucket to dataset,U03UG32J3PC,adludios-challange
pray,1,U03V6HMRPGQ,"But, The overall discussion was related to our problem. And now I think we have a good understanding",U03UG32J3PC,adludios-challange
raised_hands,1,U03UG32J3PC,flow diagram corrected!,U03UJKJGRAQ,adludios-challange
white_check_mark,1,U03U1GHT39V,I installed it. Try it if that works,U03UG32J3PC,adludios-challange
white_check_mark,1,U03U1GHT39V,Okay so let me try that again,U03UG32J3PC,adludios-challange
+1,1,U03V5Q9N516,Okay so let me try that again,U03UG32J3PC,adludios-challange
joy,1,U03V6HMRPGQ,Hhhhh <@U03V6HMRPGQ>,U03V5Q9N516,adludios-challange
pray,1,U03V6HMRPGQ,I am trying to look through to get inspiration,U03UJKJGRAQ,adludios-challange
white_check_mark,1,U03UG32J3PC,"so we have  8 features to extract:
1. Logo and logo positions
2. Objects from all screens
3. Emotions for the human faces
4. the position of the engagement button (tap &amp; hold the icon in the figure above)
5. transition time between click &amp; engagement screen
6. text from all screens, 
7. dominant colours
8. the CTA button (Apply Now button in the figure above) 
since <@U03UG32J3PC> is going to work on image scraping we should divide it between us the 4 <@U03V5Q9N516> <@U03U1GHT39V> you and I",U03V6HMRPGQ,adludios-challange
broken_heart,1,U03V6HMRPGQ,I have a little headache. I need some rest. If you want to meet. You can do that without me,U03UG32J3PC,adludios-challange
white_check_mark,1,U03V6HMRPGQ,"I just put the title, images, and some points. So You should prepare what you are going to say. Notice: Please make your speech &lt;= 1 minute",U03UG32J3PC,adludios-challange
white_check_mark,1,U03UG32J3PC,Yes .. thank you very much,U03UJKJGRAQ,adludios-challange
white_check_mark,1,U03UG32J3PC,It worked in incognito mode.,U03UUP56MDF,adludios-challange
+1,1,U03UJKJGRAQ,"wait for <@U03UG32J3PC> book, how to present like a boss in 5 mins",U03V6HMRPGQ,adludios-challange
sunglasses,1,U03V6HMRPGQ,I am going to make a youtube video right now. Please like and my channel :rolling_on_the_floor_laughing:,U03UG32J3PC,adludios-challange
rolling_on_the_floor_laughing,1,U03V6HMRPGQ,I am going to make a youtube video right now. Please like and my channel :rolling_on_the_floor_laughing:,U03UG32J3PC,adludios-challange
+1,1,U03UUP56MDF,<@U03UUP56MDF> you did really a good job I was impressed with your contributions,U03V6HMRPGQ,adludios-challange
joy,1,U03V6HMRPGQ,Apparently I do nothing but ask questions all the time :rolling_on_the_floor_laughing:,U03UJKJGRAQ,adludios-challange
heart,1,U03UJKJGRAQ,"you don't realise your contributions, you were a crucial; member in the team while directing the team vision",U03V6HMRPGQ,adludios-challange
raised_hands,1,U03UAKATQ22,"I think the objective is to predict if the user will interact or not with the creative. Then, we're going to predict how the creative will perform, here if the user will click or not.. If possible, we can come up with a probability that he will make a click.",U03UH397319,chang-w11
white_check_mark,1,U03UUR571A5,"<!here>, is everyone able to connect to the instance?",U03UKL27B0R,chang-w11
+1,1,U03UKL27B0R,Thanks It's working now,U03UAKATQ22,chang-w11
raised_hands,1,U03UG1Z21JP,Guys don’t forget that we have a meeting in 10 minutes ,U03V61VGQG0,chang-w11
white_check_mark,1,U03UUR571A5,"so most probably we will get a feedback from the rest of the members til tomorrow morning. until then everyone try to go through the document and select the part that you would like to work on. I will also be sharing a google doc, so we will write a summary of the reviewed materials in there.
have a Good Night everyone",U03V61VGQG0,chang-w11
+1,1,U03V61VGQG0,I'm okay with that,U03UH397319,chang-w11
grinning,1,U03UG1Z21JP,:raised_hands: ,U03UHB8CXDY,all-ml-week12
raised_hands,1,U03UJKJGRAQ,"```docker update --restart=no $(docker ps -a -q)```
",U03UUR571A5,all-week12
heavy_check_mark,1,U03UUR571A5,Thank you very much,U03UJKJGRAQ,all-week12
white_check_mark,1,U03UVHCV6KB,yes,U03UH397319,all-week12
white_check_mark,1,U03V6HMRPGQ,<https://docs.google.com/forms/d/1-DHIqS0cqGDMClMbRpaNhzrCgUJ4zS_aKk6D46QtJiQ/formrestricted?edit_requested=true|https://docs.google.com/forms/d/1-DHIqS0cqGDMClMbRpaNhzrCgUJ4zS_aKk6D46QtJiQ/formrestricted?edit_requested=true>,U03UFV7HFNF,all-week12
+1,1,U03UFV7HFNF,Thank you <@U03UFV7HFNF>,U03V6HMRPGQ,all-week12
raised_hands,1,U03UFV7HFNF,Changing that. Will communicate once the permission has been updated,U03UP7V9Q57,all-week12
pray,1,U03UFV7HFNF,Working now.,U03UP7V9Q57,all-week12
muscle::skin-tone-4,1,U03U1HAG9TR,Finally :grin:,U03V61VGQG0,all-week12
muscle::skin-tone-4,1,U03U1HAG9TR,12 of 12:100:,U03TEPYRM2P,all-week12
raised_hands,1,U03UG5VFN03,ETL and ELT,U03UHB8CXDY,all-week12
white_check_mark,1,U03UJGP0C68,Please use the submission link for week 12 to submit.,U03TEPYRM2P,all-week12
+1,1,U03UJKJGRAQ,I am going to make a youtube video right now. Please like and my channel :rolling_on_the_floor_laughing:,U03UG32J3PC,adludios-challange
clap,1,U03V6HMRPGQ,<@U03V6HMRPGQ> that is very clear .. one set of slides and organizing who speaks in order .. it was great,U03UJKJGRAQ,adludios-challange
+1,1,U03UJKJGRAQ,"I tried to skim it, But we can see that togather tonight",U03UG32J3PC,adludios-challange
joy,1,U03V6HMRPGQ,Indeed Bro. You gave me the tasks in all three projects,U03UG32J3PC,adludios-challange
raised_hands,1,U03UJKJGRAQ,So at what time shall we meet?,U03UG32J3PC,adludios-challange
white_check_mark,1,U03U1GHT39V,"i think it seems group , but report is individual <@U03U1GHT39V>",U03V5Q9N516,adludios-challange
raised_hands,1,U03UJKJGRAQ,"<!here>, we weren't able to create the instances with GPU access. We will try to make it ready till midnight or tomorrow morning.",U03UKL27B0R,adludios-challange
+1,1,U03UJKJGRAQ,Check your email and accept the invitation,U03UG32J3PC,adludios-challange
raised_hands,1,U03UG32J3PC,Thank you for preparing the github organization,U03UJKJGRAQ,adludios-challange
+1,1,U03UJKJGRAQ,Look at the tasks I created on the github project and give me a feedback to add more tasks or to remove some tasks,U03UG32J3PC,adludios-challange
raised_hands,1,U03UJKJGRAQ,"The overall design of the project in one diagram. We can put the components of the project, Where we start, How the pipeline goes, the end result.",U03UG32J3PC,adludios-challange
raised_hands,1,U03UJKJGRAQ,"Components of the project can include the dataset,  the machine learning model, the EDA, development tools, and any other thing",U03UG32J3PC,adludios-challange
+1,1,U03UJKJGRAQ,Yes,U03UG32J3PC,adludios-challange
white_check_mark,1,U03UG32J3PC,"It the part that is new to us, so I agree we should try to understand it.",U03UJKJGRAQ,adludios-challange
+1,1,U03UJKJGRAQ,"So for tomorrow's meeting we should bring a solution for the following problems
• Finding a good method of image segmentation
• What is our expectation from the segmentation output
• How can we feed the segmented image and the performance data to the machine learning model
• What is our expectation from the model output",U03UG32J3PC,adludios-challange
raised_hands,1,U03UJKJGRAQ,I hope by tomorrow we will have an access to the dataset,U03UG32J3PC,adludios-challange
white_check_mark,1,U03V6HMRPGQ,What comment,U03UG32J3PC,adludios-challange
white_check_mark,1,U03V6HMRPGQ,We are the 3rd to present,U03UG32J3PC,adludios-challange
white_check_mark,1,U03UG32J3PC,I though I am going to present it <@U03U1GHT39V>,U03V6HMRPGQ,adludios-challange
white_check_mark,1,U03U1GHT39V,<@U03U1GHT39V>  you will do logo and cta,U03V6HMRPGQ,adludios-challange
white_check_mark,1,U03U1GHT39V,"Henok, You should skip this presentation",U03UG32J3PC,adludios-challange
white_check_mark,1,U03UG32J3PC,"So I'll present the object count, emotion extraction and the ML model.",U03UUP56MDF,adludios-challange
+1,1,U03UJKJGRAQ,it was perfect,U03V6HMRPGQ,adludios-challange
raised_hands,1,U03UG32J3PC,"despite al the difficulties, we did a good job,and enjoyed this week so much",U03V6HMRPGQ,adludios-challange
heart,1,U03UJKJGRAQ,"despite al the difficulties, we did a good job,and enjoyed this week so much",U03V6HMRPGQ,adludios-challange
raised_hands,1,U03UG32J3PC,I agree,U03UJKJGRAQ,adludios-challange
rolling_on_the_floor_laughing,1,U03UG32J3PC,<@U03UG32J3PC> has experience in managing group presentation for about 3 groups,U03V6HMRPGQ,adludios-challange
white_check_mark,1,U03V6HMRPGQ,Yes,U03UG32J3PC,adludios-challange
white_check_mark,1,U03UG32J3PC,thank you,U03V6HMRPGQ,adludios-challange
100,1,U03UG5VFN03,"Hey <!here>, please kindly fill out this questionnaire. It is a basic questionnaire to collect opinions and some thoughts about the standup sessions. As you might remember there were some volunteers that took the task of making a proposal on how to improve the overall interaction and engagement in the stand-up sessions. And your thoughts and opinions will be foundational in the formulation of this proposal. Thank you all in advance.

<https://forms.gle/poVsPQ3FJ9hjY62g6>",U03UVHCV6KB,all-week10
white_check_mark,1,U03U9EJR362,<@U03UKL27B0R> has joined the channel,U03UKL27B0R,week-11-group4
+1,1,U03UVHCV6KB,"There are different algorithms for doing this, which ones are you guys using? I want to try semantic segmentation.",U03V785NLSU,week-11-group4
+1,1,U03UVHCV6KB,"Second question, are we working with one asset first?",U03V785NLSU,week-11-group4
+1::skin-tone-3,1,U03U9EJR362,I think we should to work on one asset for now and we will try to write a script that does the segmentation on all assets. I think that was what was said in the meeting,U03UG4Q7V42,week-11-group4
+1::skin-tone-3,1,U03U9EJR362,I am planning to use segmentation too but i will also try to extract using instance segmentation,U03UG4Q7V42,week-11-group4
rolling_on_the_floor_laughing,1,U03UVHCV6KB,Guys i tried to prepare some slides and i have plan to present it but now i can't to present b/c of some terrible so please anyone present it.,U03U9EJR362,week-11-group4
raised_hands,1,U03U1J51VFZ,Welcome,U03U9EJR362,week-11-group4
raised_hands::skin-tone-4,1,U03UG4Q7V42,Welcome,U03U9EJR362,week-11-group4
white_check_mark,1,U03U9EJR362,Oh okay thanks Bire,U03UG4Q7V42,week-11-group4
raised_hands::skin-tone-3,1,U03U9EJR362,"I think it is good if we use 1 organizational repo, so we can contribute with our respective branch.",U03U1J51VFZ,week-11-group4
raised_hands::skin-tone-4,1,U03UG4Q7V42,"I think it is good if we use 1 organizational repo, so we can contribute with our respective branch.",U03U1J51VFZ,week-11-group4
+1::skin-tone-3,1,U03U9EJR362,<mailto:maggycheppy@gmail.com|maggycheppy@gmail.com>  here's m email when you set it up.,U03V785NLSU,week-11-group4
+1::skin-tone-3,1,U03U9EJR362,Yeah i think so,U03UG4Q7V42,week-11-group4
clap,1,U03UG32J3PC,"working on this project looks like I enter elementary school from the kindergarten
now I am solving my code error without crying in the slack channels
yaayyyee",U03V6HMRPGQ,adludios-challange
+1,1,U03V785NLSU,"Sorry, <@U03V785NLSU> I asked him before, and he responds ""We are forming a group for instance access and will update you guys.""",U03U9EJR362,week-11-group4
raised_hands::skin-tone-4,1,U03UG4Q7V42,"<!here>, we weren't able to create the instances with GPU access. We will try to make it ready till midnight or tomorrow morning.",U03UKL27B0R,week-11-group4
raised_hands::skin-tone-3,1,U03U9EJR362,"<!here>, we weren't able to create the instances with GPU access. We will try to make it ready till midnight or tomorrow morning.",U03UKL27B0R,week-11-group4
+1::skin-tone-3,1,U03U9EJR362,"<@U03U9EJR362> I can’t, I’m in a noisy place atm.",U03V785NLSU,week-11-group4
white_check_mark,1,U03UJGP0C68,Today 12:00 UTC,U03T89ACUUW,gokada-challenge-presentation
rolling_on_the_floor_laughing,1,U03UJGP0C68,It looks solid to me.,U03UUR571A5,gokada-challenge-presentation
rolling_on_the_floor_laughing,1,U03UUR571A5,I know <@U03UUR571A5> haha,U03T89ACUUW,gokada-challenge-presentation
white_check_mark,1,U03UG4Q7V42,Instances are up.,U03UKL27B0R,all-week11
white_check_mark,1,U03UJGP0C68,And we are not even sure that the position of the logo's are correlated with the outcome. You can work on the the other given relevant features and see how they are related and work on the logo extraction if you have time.,U03UKL27B0R,all-week11
white_check_mark,1,U03UJGP0C68,Or one member of the group can be assigned to focus on that task while the others work on extracting other features and building the model.,U03UKL27B0R,all-week11
white_check_mark,1,U03U1FNPEUX,"#Resources
<https://www.tensorflow.org/js/models>
<https://github.com/tensorflow/tfjs-models/tree/master/face-detection>",U03U9DB7REG,all-week11
+1::skin-tone-3,1,U03U9EJR362,we have to discuss,U03UHB8CXDY,week-11-group4
+1,1,U03V785NLSU,<@U03V785NLSU> i mean according Ethiopian time but the same with 8:00 PM (20:00),U03U9EJR362,week-11-group4
white_check_mark,1,U03UG4Q7V42,"I am not sure, but what I understood is he showed us how we create the ad.",U03U9EJR362,week-11-group4
+1::skin-tone-4,1,U03UG4Q7V42,i mean at 2:00 local time,U03U9EJR362,week-11-group4
raised_hands::skin-tone-3,1,U03U9EJR362,Flutter &amp; React-Native templates are uploaded to the Week10 folder on GDrive.,U03UKL27B0R,all-week10
white_check_mark,1,U03UJGRN5E0,for the password type anything but the length has to be &gt; 8 and you should also select the employee from the drop down to see the next page,U03UD68RQH3,all-week10
+1::skin-tone-3,1,U03U9EJR362,"I fixed this error, but on my local, not on the instance. I got to extract the video and screenshots, it still had some error, but it managed to extract the video, the first and last frame.",U03V785NLSU,week-11-group4
white_check_mark,1,U03UVHCV6KB,"<@U03UVHCV6KB> I didn’t get the key error: Display error.
It’s just the extracting start frame and end frame and preview video from web.",U03V785NLSU,week-11-group4
white_check_mark,1,U03UVHCV6KB,I haven’t extracted any feature yet.,U03V785NLSU,week-11-group4
+1::skin-tone-3,1,U03U9EJR362,Should we have a meeting sometime?,U03V785NLSU,week-11-group4
raised_hands::skin-tone-3,1,U03U9EJR362,<!here> who here is online for a quick meeting,U03UVHCV6KB,week-11-group4
raised_hands::skin-tone-4,1,U03UG4Q7V42,<!here> who here is online for a quick meeting,U03UVHCV6KB,week-11-group4
white_check_mark,1,U03U9EJR362,<https://meet.google.com/tmk-wyti-ong>,U03UVHCV6KB,week-11-group4
+1::skin-tone-3,1,U03U9EJR362,Im almost done with the CTA and engagement positions!,U03UVHCV6KB,week-11-group4
+1,1,U03U1J51VFZ,Im almost done with the CTA and engagement positions!,U03UVHCV6KB,week-11-group4
+1::skin-tone-4,1,U03UG4Q7V42,Im almost done with the CTA and engagement positions!,U03UVHCV6KB,week-11-group4
+1::skin-tone-3,1,U03U9EJR362,I did the data preprocessing for the features extracted &amp; now I'm on preparing data for modeling.,U03U1J51VFZ,week-11-group4
+1::skin-tone-3,1,U03U9EJR362,"and don't worry about the logo position, Im on it",U03UVHCV6KB,week-11-group4
raised_hands,1,U03U1J51VFZ,"3 more features have been completed, logo position, CTA position and engagement position

<@U03UG4Q7V42> <@U03U1J51VFZ>",U03UVHCV6KB,week-11-group4
clap::skin-tone-3,1,U03U9EJR362,I'm finishing up the model too submit the org repo if you submit now.,U03UG4Q7V42,week-11-group4
white_check_mark,1,U03UG4Q7V42,,U03U1J51VFZ,week-11-group4
+1::skin-tone-3,1,U03U9EJR362,I think its better to divide the feature extraction tasks,U03UVHCV6KB,week-11-group4
+1,1,U03UKL27B0R,"Working now, thank you :pray::skin-tone-5: ",U03V785NLSU,week-11-group4
+1,1,U03UKL27B0R,"Worked, thanks <@U03UKL27B0R>",U03UVHCV6KB,week-11-group4
raised_hands::skin-tone-4,1,U03UG4Q7V42,"<!here> I just finished the task list on GitHub projects (Boss ordered me to do it). There are several details I added inside the individual tasks, so please refer to them also.

I know it is a bit too much. Lets have fun!!
:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",U03UVHCV6KB,week-11-group4
joy,1,U03U9EJR362,"<!here> I just finished the task list on GitHub projects (Boss ordered me to do it). There are several details I added inside the individual tasks, so please refer to them also.

I know it is a bit too much. Lets have fun!!
:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",U03UVHCV6KB,week-11-group4
raised_hands::skin-tone-3,1,U03U9EJR362,"<!here> I just finished the task list on GitHub projects (Boss ordered me to do it). There are several details I added inside the individual tasks, so please refer to them also.

I know it is a bit too much. Lets have fun!!
:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",U03UVHCV6KB,week-11-group4
smiling_face_with_tear,1,U03UJGP0C68,"That is something else, thought it was only from VS code",U03UVHCV6KB,all-week11
+1,1,U03U9DB7REG,"yes its working, thank you",U03UJGP0C68,all-week11
raised_hands,1,U03UJKJGRAQ,"Since the engagement instruction is a png, why don't you just locate that image on the main one? And take that as the text location?

That's my idea",U03UH397319,all-week11
raised_hands,1,U03UJKJGRAQ,"So, during our group meeting, there is a question raised. in terms of creatives that we will use for feature extraction. we saw that the provided images of the creative are different from each other, while some have more than one creative version. and during today's morning session Milky said that the creatives will be provided as links so we should do Web scraping to extract creatives in either video or images.
At this stage, we, in group 3, are concerned about which source we are going to use for our feature-extracting tasks :
• The provided data 
• scrape it using  Selenium and build our own data 
team : <@U03UG32J3PC>, <@U03UJKJGRAQ>, <@U03U1GHT39V>, <@U03V5Q9N516>, <@U03UUP56MDF>
please can anyone from the tutors of fellow explain more ?
<@U03UKL27B0R>, <@U03U9DB7REG>, <@U03UP7V9Q57>",U03V6HMRPGQ,all-week11
white_check_mark,1,U03V8LHPDME,"I just closed it and tried again, after a while, and it worked <@U03UD68RQH3>",U03UJKJGRAQ,all-week11
white_check_mark,1,U03U1HAG9TR,"You can use the assets provided for the creative. This week's challenge focuses on computer vision so put more emphasis on that part of the project -- feature extraction, and automated pipeline building.

You can add simple functions that will handle this extended functionality.",U03V8LHPDME,all-week11
smiley,1,U03V6HMRPGQ,Wait for the intro to the week challenge,U03TEPYRM2P,all-week11
raised_hands::skin-tone-3,1,U03U9EJR362,"For this week challenge we will be providing instance access with GPU. The s3 bucket can only be accessed from the provided instances.

You can use python libraries like boto3 to download the files from S3.

Bucket name: 10ac-batch-6
Path: data/w11/Challenge_Data.zip",U03UKL27B0R,all-week11
white_check_mark,1,U03V6HMRPGQ,"<!here> <@U03V6HMRPGQ> I am asking if you haven't sent your picture in your office, Kindly do upload it here on this link <http://bit.ly/B6Trainees-Photos>",U03V1AM5TFA,all-week11
joy,1,U03V6HMRPGQ,send me 100 Dinars instead,U03U93GNNVB,all-week11
white_check_mark,1,U03V6HMRPGQ,We can get you 8 talks a day if you want.,U03U93GNNVB,all-week11
white_check_mark,1,U03U1FNPEUX,"Hello everyone, <!channel>.

This week challenge will be in groups. If you went through the document earlier today you might have missed the group section as they were created today for ease in sharing AWS resources. Kindly confirm your group members, ensure that you're in touch before the end of today (creating private channels), start organizing meetings and let's do this.

NB. When you create your private channel ensure you've added at least one member of the tutoring team (Yabebal, Yididya, Azaria, Nardos and I)",U03UP7V9Q57,all-week11
+1::skin-tone-3,1,U03U9EJR362,"Task Variants

Semantic Segmentation
Semantic Segmentation is the task of segmenting parts of an image that belong to the same class. Semantic Segmentation models make predictions for each pixel and return the probabilities of the classes for each pixel. These models are evaluated on Mean Intersection Over Union (Mean IoU).

Instance Segmentation
Instance Segmentation is the variant of Image Segmentation where every distinct object is segmented, instead of one segment per class.

Panoptic Segmentation
Panoptic Segmentation is the Image Segmentation task that segments the image both by instance and by class, assigning each pixel a different instance of the class.",U03UVHCV6KB,all-week11
joy,1,U03V6HMRPGQ,"Noone:
DJ Khalid: Another one",U03UVHCV6KB,all-week11
white_check_mark,1,U03U1FNPEUX,"especially if you feel like you haven't presented many weeks ago, take this chance - there is always feedback from tutors/Yabebal to help you develop!",U03T89ACUUW,all-week11
raised_hands::skin-tone-3,1,U03U9EJR362,"Good morning Champs, Welcome to week 11 of 10Academy intensive training. Congratulations for making it this far. The light in the tunnel is getting brighter.  In a week, we will eventually see the light at the end of the tunnel. We keep pushing and grinding until we all win. Have a great week ahead guys.",U03TEPYRM2P,all-week11
+1,1,U03UJKJGRAQ,Done,U03UG32J3PC,adludios-challange
joy,1,U03V6HMRPGQ,Opencv template matching,U03UG32J3PC,adludios-challange
white_check_mark,1,U03UG32J3PC,Ok tnx,U03V5Q9N516,adludios-challange
raised_hands,1,U03UG32J3PC,Good point I'll do that.,U03UUP56MDF,adludios-challange
raised_hands,1,U03UG32J3PC,This is one of the results by the way.,U03UUP56MDF,adludios-challange
joy,1,U03V6HMRPGQ,I don't think it detects jebena :rolling_on_the_floor_laughing:,U03UG32J3PC,adludios-challange
rolling_on_the_floor_laughing,1,U03UG32J3PC,I didn't realize the jebena ad business was booming.:smile:,U03UUP56MDF,adludios-challange
white_check_mark,1,U03UG32J3PC,I extracted the dominant colors (2 most dominant with thier percentages) from start frames. It is in a csv file in `/home/emtinan_salaheldin/extracted_features/start_frame_dom_colors.csv`,U03UJKJGRAQ,adludios-challange
raised_hands,1,U03UG32J3PC,I extracted the dominant colors (2 most dominant with thier percentages) from start frames. It is in a csv file in `/home/emtinan_salaheldin/extracted_features/start_frame_dom_colors.csv`,U03UJKJGRAQ,adludios-challange
